,Mapped,Detected genes,Metabolic Process,Actb,Gadph,Quality
ola_mES_2i_5_65.counts,0.9765575793804792,0.8215124471582903,0.36962922043870516,0.05341287218800042,0.42182887542675257,1
ola_mES_2i_5_66.counts,0.8294369523825436,0.7417410364803507,0.34397406473041037,0.055592109495970245,0.329096824704161,1
ola_mES_2i_5_67.counts,0.9740361157845875,0.8265226240801629,0.38959365844488275,0.05108280247650097,0.24213555971969097,1
ola_mES_2i_5_68.counts,0.9867390284509074,0.7608423359949898,0.3566645777531786,0.056945983238730506,0.1917065610801653,1
ola_mES_2i_5_69.counts,0.9590316359984088,0.755440739001096,0.3769739666226035,0.08226391455963482,0.44224561696229175,1
ola_mES_2i_5_7.counts,0.9706197198190191,0.7191169563175199,0.3706151979363743,0.038009094328623295,0.36331724722129527,1
ola_mES_2i_5_70.counts,0.978350066571323,0.7803350555816502,0.4125655596776199,0.06767287495176924,0.37025598737069076,1
ola_mES_2i_5_71.counts,0.9298633258584744,0.7284327540316268,0.36637069420869495,0.0587230008039546,0.31313692019406014,1
ola_mES_2i_5_72.counts,0.948235471035778,0.8037419758885236,0.3929490408024765,0.052894134040549816,0.4059395615678826,1
ola_mES_2i_5_73.counts,0.9601490728269102,0.8202599029278221,0.34199226319213233,0.07921429521191037,0.291261839977411,1
ola_mES_2i_5_74.counts,0.979679106900525,0.7761860028182245,0.3055551787272711,0.04183959958547197,0.18171958826398335,1
ola_mES_2i_5_75.counts,0.9754808538506242,0.7682793173633944,0.27433160033382875,0.036222845551758844,0.12674230561901587,1
ola_mES_2i_5_76.counts,0.9796257451370363,0.7824487239705652,0.36766323774120296,0.06610144299689513,0.29907815026824447,1
ola_mES_2i_5_77.counts,0.9658503257720168,0.7936433380303742,0.3898088876613161,0.06484661362791651,0.3290631337115281,1
ola_mES_2i_5_78.counts,0.971129845111456,0.7286676060748395,0.3845527172107438,0.04739941848961339,0.34772473496419126,1
ola_mES_2i_5_79.counts,0.573610979864615,0.7249882573978393,0.19553354375053866,0.04851354181449815,0.027594527299330027,0
ola_mES_2i_5_8.counts,0.9854520896210728,0.7464380773446062,0.37825996566107545,0.0685120014143335,0.28410170187642786,1
ola_mES_2i_5_80.counts,0.9518311365794705,0.7056521058399875,0.2613924799829676,0.04212587903979733,0.026792360808070435,0
ola_mES_2i_5_81.counts,0.9548075659685992,0.8426491310474401,0.36991691591970227,0.06402908260591696,0.27294677464897193,1
ola_mES_2i_5_82.counts,0.9881755868797453,0.7450289650853296,0.3524004643848992,0.03788910722621112,0.2975861205945017,1
ola_mES_2i_5_83.counts,0.9595461175746309,0.8001409112259277,0.3435370141204909,0.11516850318047875,0.31286418358703183,1
ola_mES_2i_5_84.counts,0.8912261873959367,0.3938468764678253,0.3157722783100328,0.05171928985687519,0.2481758733988757,0
ola_mES_2i_5_85.counts,0.9760194631862781,0.7303898543917332,0.34004147945618945,0.0694940344926554,0.3166311574299869,1
ola_mES_2i_5_86.counts,0.9578565546718474,0.7353217472992015,0.32606081897250005,0.032079131811072345,0.38918551223143466,1
ola_mES_2i_5_87.counts,0.974886046886698,0.7762642868326288,0.3796261675335637,0.07124104595782026,0.40133191724208744,1
ola_mES_2i_5_88.counts,0.9467932348487491,0.8053076561766087,0.34464137662776406,0.09031179676116878,0.3769588905716559,1
ola_mES_2i_5_89.counts,0.893072295581106,0.8527477689055895,0.28481758444751654,0.07247983726213078,0.33472963780578585,1
ola_mES_2i_5_9.counts,0.9504699455978648,0.710975418819477,0.35366590012243804,0.0734600800448618,0.361242844674898,1
ola_mES_2i_5_90.counts,0.9604632039322043,0.7434632847972444,0.391565243896842,0.08623393233018345,0.37812844931591244,1
ola_mES_2i_5_91.counts,0.8825310919838086,0.895569124784719,0.31024923793598813,0.14406575755705212,0.3180798701132017,0
ola_mES_2i_5_92.counts,0.9825148523173134,0.7703929857523094,0.30855143644491634,0.055885046612024106,0.2029368919577996,1
ola_mES_2i_5_93.counts,0.8341151285237913,0.8374041020823548,0.25370806382991656,0.1060058822399507,0.2944095412891137,0
ola_mES_2i_5_94.counts,0.9709557794416678,0.7811178957256928,0.3476961294860927,0.06553477714456431,0.2905751854608928,1
ola_mES_2i_5_95.counts,0.9592958488903085,0.7094097385313919,0.36039589301409236,0.07971268739592739,0.284448237800652,1
ola_mES_2i_5_96.counts,0.9684085241860888,0.8473461719116956,0.3365313061057745,0.07372146320112682,0.2665711553764407,1
ola_mES_a2i_2_1.counts,0.9505862003795675,0.6734773759198371,0.3156597583114776,0.09497616948728357,0.2438361526811613,1
ola_mES_a2i_2_10.counts,0.9547969893504523,0.7816658838265226,0.31566956909215466,0.12108921583747695,0.35536938162589515,1
ola_mES_a2i_2_11.counts,0.9563717732787164,0.7440895569124785,0.3181110587525097,0.12160802858057719,0.25753715635187513,1
ola_mES_a2i_2_12.counts,0.9641694006818649,0.7800219195240332,0.31209407000892025,0.13247717419743937,0.3973644017763175,1
ola_mES_a2i_2_13.counts,0.8537732202194005,0.9131830280256772,0.25212541682407025,0.23899606936873244,0.24539556434016993,1
ola_mES_a2i_2_14.counts,0.9475600107269961,0.7609206200093941,0.3401253777239966,0.1225105613453176,0.33364029571065534,1
ola_mES_a2i_2_15.counts,0.9553193009036746,0.6718334116173478,0.3057743417925786,0.11204093137890242,0.4333383602433452,1
ola_mES_a2i_2_16.counts,0.968603766000942,0.7259276655706904,0.3497910947436507,0.12225085659116902,0.25199258156428883,1
ola_mES_a2i_2_17.counts,0.9538160393661822,0.7733677782996712,0.3622440509774363,0.14950952427929878,0.3308664039838797,1
ola_mES_a2i_2_18.counts,0.9619715355425771,0.7574761233756067,0.31861773848750186,0.08853546920570364,0.2630640834766537,1
ola_mES_a2i_2_19.counts,0.9568159478347882,0.7062783779552215,0.3269966100951383,0.08212699424475914,0.23123572143645557,1
ola_mES_a2i_2_2.counts,0.9410290695938316,0.656176608736496,0.38563433491907173,0.07909842951913965,0.6060528274764484,1
ola_mES_a2i_2_20.counts,0.9727141747631429,0.7426804446532018,0.3420473728386331,0.11115887511998243,0.2964358138460354,1
ola_mES_a2i_2_21.counts,0.9620936549698185,0.7238922811961798,0.306611727089592,0.09378491426069276,0.18798290422773828,1
ola_mES_a2i_2_22.counts,0.9734067696273837,0.753327070612181,0.32674291260501737,0.12466273908138814,0.2731553379366994,1
ola_mES_a2i_2_23.counts,0.9303606391189426,0.8222170032879286,0.2759306264558966,0.15790839766120254,0.21019649870369894,1
ola_mES_a2i_2_24.counts,0.9569793283711954,0.7942696101456083,0.2905884096176167,0.0808736754376853,0.23072233488204943,1
ola_mES_a2i_2_25.counts,0.9310838642165852,0.6947706278377955,0.2671347072638281,0.04019679824282487,0.15738506558513232,1
ola_mES_a2i_2_26.counts,0.94110854615126,0.8065602004070769,0.3331909200569192,0.12246796722938515,0.4093968991452114,1
ola_mES_a2i_2_27.counts,0.9798691628929147,0.7854235165179271,0.32548945722541345,0.09161030188299932,0.28416266652976363,1
ola_mES_a2i_2_28.counts,0.9506388664398333,0.7813527477689056,0.3147511941913503,0.12084413183065368,0.2461720615037092,1
ola_mES_a2i_2_29.counts,0.9735640986309044,0.7540316267418193,0.32124187794315967,0.0961906239609059,0.24835716302590036,1
ola_mES_a2i_2_3.counts,0.9638050451090715,0.7380616878033506,0.32303493818075696,0.10015370433603996,0.28504665400313167,1
ola_mES_a2i_2_30.counts,0.9430871743459934,0.7209957726632221,0.3395954167561219,0.07824904615475277,0.5671044356598302,1
ola_mES_a2i_2_31.counts,0.9909082078581529,0.6236887427587287,0.3557894990314983,0.06073007135260374,0.3624653464075776,1
ola_mES_a2i_2_32.counts,0.9507522769166787,0.7903554094253953,0.33342642647618564,0.09213810340187864,0.2648497060861976,1
ola_mES_a2i_2_33.counts,0.9645147709115964,0.7292155941756693,0.34992572774118036,0.0893808430539235,0.3214585953743872,1
ola_mES_a2i_2_34.counts,0.9626774126714672,0.7981055268514169,0.3132720670146652,0.08172119391083171,0.3140513899940961,1
ola_mES_a2i_2_35.counts,0.952552679690985,0.7677313292625646,0.3723462940938266,0.08303312624959366,0.40224317837615836,1
ola_mES_a2i_2_36.counts,0.9494986908468961,0.7018944731485831,0.37333479879137854,0.06175195715673459,0.7207449880637626,1
ola_mES_a2i_2_37.counts,0.9409716987953065,0.8085173007671833,0.3305467537342656,0.08762793853243873,0.26243678928048875,1
ola_mES_a2i_2_38.counts,0.9305268651659321,0.7614686081102239,0.38786727098532536,0.0982725325950353,0.4297077547039043,1
ola_mES_a2i_2_39.counts,0.9491278340058572,0.7397056521058399,0.3392495241532956,0.1108696304885847,0.3113930102420618,1
ola_mES_a2i_2_4.counts,0.937568771981735,0.7504305620792234,0.3439253207666332,0.10300422789493127,0.3524190132710424,1
ola_mES_a2i_2_40.counts,0.9493979850925099,0.7673399091905433,0.35259633429656995,0.09020029491390076,0.3484787714659753,1
ola_mES_a2i_2_41.counts,0.9538012499455042,0.737591983716925,0.3149681399963832,0.057380260461899986,0.5146299124675925,1
ola_mES_a2i_2_42.counts,0.960619587647464,0.7223266009080945,0.38079702400756443,0.1361869277464673,0.26784660009754346,1
ola_mES_a2i_2_43.counts,0.9136880185429096,0.8092218568968217,0.38736397674451595,0.10020351558107306,0.4586579433734631,1
ola_mES_a2i_2_44.counts,0.9607713220878064,0.6651009863785815,0.36038562924475703,0.06869858378294307,0.4903178504504967,1
ola_mES_a2i_2_45.counts,0.9338653652793147,0.7698449976514796,0.3518433240975303,0.09551467548188323,0.32801229560797807,1
ola_mES_a2i_2_46.counts,0.9487115780080606,0.6624393298888367,0.36546002011508055,0.08634185358626975,0.31942109248658784,1
ola_mES_a2i_2_47.counts,0.9493657355706707,0.732738374823861,0.2804731132754167,0.08449822210593587,0.3094565803321611,1
ola_mES_a2i_2_48.counts,0.9185912733654791,0.7853452325035227,0.3463493346013837,0.10027999477084493,0.3753160535975563,1
ola_mES_a2i_2_49.counts,0.9395296314097528,0.6510881478002192,0.32120814220887517,0.10500240291236333,0.3078763123443797,1
ola_mES_a2i_2_5.counts,0.9630335247036461,0.7264756536715202,0.3689328099804368,0.09096973039080845,0.37514438996842675,1
ola_mES_a2i_2_50.counts,0.9535520435047509,0.749726005949585,0.28843850160411627,0.10076348647385058,0.2715943219447083,1
ola_mES_a2i_2_51.counts,0.9475882150420543,0.7638171285423516,0.31220028392852267,0.08612410888503187,0.31344334779372124,1
ola_mES_a2i_2_52.counts,0.9356378482896212,0.7730546422420542,0.3788271313026964,0.12141503098610039,0.3095592576430423,1
ola_mES_a2i_2_53.counts,0.9471224604231016,0.7842492563018632,0.3393737264909317,0.09767011677762458,0.28294979079497906,1
ola_mES_a2i_2_54.counts,0.9614555443988766,0.730311570377329,0.34011649676214434,0.07798456727902855,0.2787111430551634,1
ola_mES_a2i_2_55.counts,0.9518296065146701,0.6753561922655393,0.3622828053492238,0.08635477728256626,0.2657786148830762,1
ola_mES_a2i_2_56.counts,0.9396277400328704,0.8228432754031627,0.3572668261743045,0.122933500029745,0.3568132813101625,1
ola_mES_a2i_2_57.counts,0.942267587720502,0.705182401753562,0.3281487986681179,0.10226852830056377,0.3782792566162692,1
ola_mES_a2i_2_58.counts,0.7385243433876418,0.4736182871457648,0.18099869932651313,0.08064173891410739,0.010476294375850296,0
ola_mES_a2i_2_59.counts,0.969352510264462,0.7090183184593706,0.3020824603864398,0.07096043577286593,0.2914238776086454,1
ola_mES_a2i_2_6.counts,0.9434513864375331,0.8275403162674182,0.31520227552892083,0.17146802187069848,0.39085562286623715,1
ola_mES_a2i_2_60.counts,0.9701961281913997,0.8103961171128855,0.3545875413098834,0.05995837935729507,0.30356546962035064,1
ola_mES_a2i_2_61.counts,0.966170815870027,0.7934084859871614,0.3749554730030084,0.0870953815408962,0.37523744128141284,1
ola_mES_a2i_2_62.counts,0.9677842818620604,0.6705808673868796,0.271220474229058,0.06967537651687922,0.23177156865261697,1
ola_mES_a2i_2_63.counts,0.9361805920556928,0.8078910286519493,0.33884030850434943,0.0977941320451162,0.30797898965526094,1
ola_mES_a2i_2_64.counts,0.9620281093569939,0.7775951150775011,0.3425154770131501,0.06355071935382263,0.31305028621300407,1
ola_mES_a2i_2_65.counts,0.9323722258017111,0.8035071238453108,0.32546072820787786,0.11629387179954356,0.36540127576558773,1
ola_mES_a2i_2_66.counts,0.9361580184755577,0.7086268983873493,0.3281371997743162,0.06944547272475342,0.3575304181533486,1
ola_mES_a2i_2_67.counts,0.9262294533065929,0.7989666510098637,0.32705619002445063,0.10662782346864921,0.268895833868111,1
ola_mES_a2i_2_68.counts,0.9617184080846993,0.737278847659308,0.3227061041771395,0.07517339292531128,0.26121749621377416,1
ola_mES_a2i_2_69.counts,0.987388615110714,0.7292155941756693,0.35894090536458967,0.0720098287227938,0.2124233128834356,1
ola_mES_a2i_2_7.counts,0.9664103982152435,0.7660873649600751,0.3449460353419367,0.16149279322104573,0.408780835279924,1
ola_mES_a2i_2_70.counts,0.9356978029564417,0.7907468294974166,0.3270715677973224,0.06789526323219593,0.2941672870087532,1
ola_mES_a2i_2_71.counts,0.9462157951451726,0.7384531078753719,0.3384899933017282,0.11324911981795678,0.47884366095951947,1
ola_mES_a2i_2_72.counts,0.9409518561818955,0.8035071238453108,0.30644172521445734,0.11680449767009811,0.323157584002875,1
ola_mES_a2i_2_73.counts,0.9492429626405753,0.7100360106466259,0.3072644718253571,0.14884241538475593,0.19619067176630642,1
ola_mES_a2i_2_74.counts,0.947831896851669,0.7599029278221388,0.346336138326524,0.17560474226923323,0.25768475498626686,1
ola_mES_a2i_2_75.counts,0.9544979310111698,0.7642085486143729,0.3506903249132675,0.07338639819195064,0.355186487665888,1
ola_mES_a2i_2_76.counts,0.9447487740786834,0.7450289650853296,0.3144498017638186,0.1410829572624739,0.715044792976872,1
ola_mES_a2i_2_77.counts,0.94468866869626,0.762721152340692,0.32478104256770185,0.10983142688609972,0.3012183304669251,1
ola_mES_a2i_2_78.counts,0.9415500017978562,0.7477689055894786,0.31512972581907794,0.0792100432598821,0.352340400954899,1
ola_mES_a2i_2_79.counts,0.7220623159149078,0.5120557382182558,0.12758777221489162,0.15654478918616702,0.031605359755628,0
ola_mES_a2i_2_8.counts,0.9327586497559388,0.624393298888367,0.2643703082146751,0.14205974999641008,0.3201638986574942,1
ola_mES_a2i_2_80.counts,0.9396319347495292,0.685219978080476,0.3106620178904294,0.08957564959290355,0.44159104910542396,1
ola_mES_a2i_2_81.counts,0.9637670671885985,0.7125410991075622,0.2790075399962163,0.09409918573253766,0.20848307107836844,1
ola_mES_a2i_2_82.counts,0.9569229052723812,0.6749647721935181,0.39369898736769604,0.0718191435934552,0.3338472546654003,1
ola_mES_a2i_2_83.counts,0.9330131686202618,0.7062000939408173,0.29224012547309003,0.13676586458316042,0.23767711836127012,1
ola_mES_a2i_2_84.counts,0.9511462065079291,0.7965398465633318,0.3471148377507873,0.07129796243847956,0.3771048848730652,1
ola_mES_a2i_2_85.counts,0.8424181596009701,0.6818537654610929,0.23626709451048075,0.08296399473130926,0.13957696947916934,0
ola_mES_a2i_2_86.counts,0.9546756910218153,0.5338186942226397,0.2713042652100776,0.18624556925152402,0.12914880509279464,0
ola_mES_a2i_2_87.counts,0.9437352104436779,0.701268201033349,0.3246461711550889,0.10287142898969702,0.3348210847857895,1
ola_mES_a2i_2_88.counts,0.9375039088091602,0.7110537028338814,0.32589186612373194,0.10972184587680936,0.38000391457247734,1
ola_mES_a2i_2_89.counts,0.9132965860077673,0.7464380773446062,0.3492057022689129,0.18305932797152236,0.36553443540313685,1
ola_mES_a2i_2_9.counts,0.979821059295379,0.6747299201503053,0.35748738396784924,0.09732936385016491,0.43986318248325074,1
ola_mES_a2i_2_90.counts,0.9390735768470005,0.6794269610145608,0.36711139026868306,0.13437251911187162,0.1783376543368329,1
ola_mES_a2i_2_91.counts,0.96391639138502,0.7472209174886488,0.3822830413801563,0.09827016418315991,0.316430615807172,1
ola_mES_a2i_2_92.counts,0.9483572106597002,0.7879286049788633,0.3066043481427644,0.1167534928946711,0.37044208999666295,1
ola_mES_a2i_2_93.counts,0.8867125951044694,0.866838891498356,0.31156081891289633,0.13451609708847584,0.4159136997202043,1
ola_mES_a2i_2_94.counts,0.9198187530813955,0.6940660717081572,0.31239518825910617,0.10666814241726828,0.32058262956593164,1
ola_mES_a2i_2_95.counts,0.9433359973662534,0.7733677782996712,0.3449230759694166,0.09234650499800176,0.28259523320584234,1
ola_mES_a2i_2_96.counts,0.9325473754181149,0.7974009707217786,0.33995753350536567,0.18252360066487103,0.3207542931950612,1
ola_mES_a2i_3_1.counts,0.7470053551231087,0.5137779865351495,0.178332849152035,0.06170598758765688,0.0349744590189183,0
ola_mES_a2i_3_10.counts,0.8785233482788312,0.6705025833724754,0.40373158943825943,0.16343125442095777,0.3013450727725441,1
ola_mES_a2i_3_11.counts,0.8912548800295482,0.7456552372005636,0.29319549047406573,0.07642370925748795,0.2641373822419591,1
ola_mES_a2i_3_12.counts,0.8706926647239368,0.7301550023485204,0.33353664576918723,0.06667668734893213,0.43296936365736577,0
ola_mES_a2i_3_13.counts,0.9233784024189019,0.7642085486143729,0.3839725698678382,0.04771359671689626,0.2907628924198475,1
ola_mES_a2i_3_14.counts,0.8395124978188739,0.6766870205104117,0.32474275310532663,0.05752367059829254,0.34163629129553097,0
ola_mES_a2i_3_15.counts,0.5987350285118593,0.4894316580554251,0.0457562174779475,0.020020185582786905,0.0006048335344097338,0
ola_mES_a2i_3_16.counts,0.8303363157909447,0.6330045404728355,0.34610550749571056,0.1109547441248,0.20237537541391792,0
ola_mES_a2i_3_17.counts,0.8831121476561291,0.6521841240018789,0.33538647263811416,0.061643662922400186,0.6972944528582796,1
ola_mES_a2i_3_18.counts,0.877550563463062,0.6755910443087522,0.3584123868079689,0.1535308638567853,0.3175536488949354,1
ola_mES_a2i_3_19.counts,0.8892126197072844,0.7584155315484578,0.32964968122115246,0.0691369637668416,0.4627024668223939,0
ola_mES_a2i_3_2.counts,0.8731631141025702,0.6642398622201346,0.3212953067633233,0.08153330611835383,0.300875003208666,1
ola_mES_a2i_3_20.counts,0.9028464146346018,0.6752779082511351,0.3842802445328143,0.08029356371951064,0.594893087250045,1
ola_mES_a2i_3_21.counts,0.8582769774134872,0.6589948332550494,0.3165519313946293,0.11149550663780063,0.23964242626485616,1
ola_mES_a2i_3_22.counts,0.8618865341128646,0.5834507593549397,0.3580723592161913,0.06075838040163416,0.3750786123161434,1
ola_mES_a2i_3_23.counts,0.7924376415820866,0.5641146077970879,0.3311733920184113,0.10046573793839629,0.2576173730010011,0
ola_mES_a2i_3_24.counts,0.9180419415189749,0.7433850007828401,0.3005880746444247,0.0786301926264811,0.4473249351849475,1
ola_mES_a2i_3_25.counts,0.8849196810870382,0.698841396586817,0.3601202851778177,0.06309917323776634,0.23817927458479862,1
ola_mES_a2i_3_26.counts,0.8364119692023445,0.651322999843432,0.31545332661161735,0.11283364069849128,0.3135957594270606,1
ola_mES_a2i_3_27.counts,0.9158037460900845,0.7883983090652888,0.33012794187821726,0.10079541341188751,0.31569903996714327,0
ola_mES_a2i_3_28.counts,0.8592537194181252,0.6506967277281979,0.3260882009448151,0.10916718992406721,0.3714159201170521,1
ola_mES_a2i_3_29.counts,0.8770505879621848,0.640128385783623,0.3552216896691525,0.07061802309220226,0.25970300587827605,1
ola_mES_a2i_3_3.counts,0.8953660363411394,0.6872553624549866,0.33943998204257586,0.10545626149355782,0.30770304438226764,1
ola_mES_a2i_3_30.counts,0.8857986713631063,0.6570377328949428,0.2882151781956055,0.0687403013999925,0.3940386195035553,1
ola_mES_a2i_3_31.counts,0.8845117879966136,0.751526538280883,0.31674073229908073,0.0560769066228442,0.4064288831275509,1
ola_mES_a2i_3_32.counts,0.6658173159201043,0.7145764834820729,0.10534071243910431,0.03508089804956619,0.10444207716199912,0
ola_mES_a2i_3_33.counts,0.865912726613358,0.6423986222013465,0.33706676254131884,0.11298971344640667,0.276343147572965,1
ola_mES_a2i_3_34.counts,0.8389838658561299,0.6221230624706435,0.41123931617308973,0.05548607178003682,0.3723352029160356,1
ola_mES_a2i_3_35.counts,0.5101594373580607,0.4224988257397839,0.06366645920580835,0.02837314534235021,0.0,0
ola_mES_a2i_3_36.counts,0.8415945145057245,0.6363707530922186,0.36536859985139586,0.04221375271504853,0.2872108991965501,0
ola_mES_a2i_3_37.counts,0.9236878926893526,0.7752465946453734,0.35740238899065896,0.08445935777248438,0.3427400723875042,1
ola_mES_a2i_3_38.counts,0.8675170242738379,0.6482699232816659,0.35045975368622495,0.06634951082970315,0.35079863695869806,1
ola_mES_a2i_3_39.counts,0.8780488738579589,0.6552372005636449,0.3922265596548512,0.06598408539113203,0.25485150293913805,1
ola_mES_a2i_3_4.counts,0.8800326034744181,0.6768435885392203,0.3077531631423155,0.1219938559293191,0.3205794208999666,1
ola_mES_a2i_3_40.counts,0.8529432040741904,0.6228276186002818,0.32722150704319874,0.06821484964407618,0.5707173935364632,1
ola_mES_a2i_3_41.counts,0.8467215325638339,0.6426334742445593,0.3663747949481274,0.07772178545433318,0.16731428241394355,1
ola_mES_a2i_3_42.counts,0.8579273775010768,0.6237670267731329,0.36253895851470264,0.035635423459921524,0.39049304361218784,1
ola_mES_a2i_3_43.counts,0.6962249254963943,0.5284170972287459,0.24456331952949734,0.07062462480719356,0.004395872372102575,0
ola_mES_a2i_3_44.counts,0.8563043501111978,0.6597776733990919,0.3811159399437173,0.05513519249314139,0.32110724645121547,1
ola_mES_a2i_3_45.counts,0.8550708055994217,0.6524972600594958,0.28435845660088516,0.08718722743448962,0.29491651051158974,1
ola_mES_a2i_3_46.counts,0.8357462306528098,0.7308595584781588,0.28708299264811327,0.09203680250969604,0.30517621993479993,0
ola_mES_a2i_3_47.counts,0.9037490455572731,0.6599342414279005,0.361390620345318,0.018558446530677553,0.2977080499011731,1
ola_mES_a2i_3_48.counts,0.5017440592533304,0.3075778925943322,0.011782556861103308,0.023926330828349253,0.0017647662807711067,0
ola_mES_a2i_3_49.counts,0.849646947735704,0.703381869422264,0.3423530090546472,0.06638710703711113,0.329767435890854,1
ola_mES_a2i_3_5.counts,0.5367440431810185,0.4407390010959762,0.03027583075437751,0.01750739382754567,0.00126421439022512,0
ola_mES_a2i_3_50.counts,0.8999808938433108,0.7054172537967747,0.39883671320489356,0.06593919745897378,0.3826703159894242,1
ola_mES_a2i_3_51.counts,0.7652051551999467,0.5896351964928761,0.2375912518830321,0.08246720635375904,0.19693026927124777,0
ola_mES_a2i_3_52.counts,0.8939691571104996,0.7249099733834351,0.3203175188237648,0.06888361829182302,0.41276118540955414,1
ola_mES_a2i_3_53.counts,0.8500680543644635,0.6454516987631126,0.31498743969737497,0.05294603396377224,0.3845233205842339,0
ola_mES_a2i_3_54.counts,0.7934446267824583,0.5592609989040238,0.3326880549632596,0.10759635473439005,0.27512064584028545,0
ola_mES_a2i_3_55.counts,0.8058203684295241,0.7489431658055425,0.2869923829957118,0.09800357798033396,0.41132370305721694,0
ola_mES_a2i_3_56.counts,0.874202797354415,0.7113668388914983,0.3492544939157066,0.06675887310589988,0.4143254100675104,1
ola_mES_a2i_3_57.counts,0.5697117465708023,0.45827462032253014,0.07152292760371025,0.07083298910549185,0.0008855918063505918,0
ola_mES_a2i_3_58.counts,0.8710670036982643,0.7321903867230312,0.30049728618071075,0.09069866844900538,0.33626819313602174,1
ola_mES_a2i_3_59.counts,0.867191786031475,0.6491310474401127,0.31341666576267607,0.0913105019671805,0.6168692404445927,1
ola_mES_a2i_3_6.counts,0.8463481063231973,0.6139032409581964,0.29500919745787535,0.07340926175855886,0.32794010062376466,1
ola_mES_a2i_3_60.counts,0.5953795734960164,0.0452481603256615,0.3640721582322761,0.02763517058066932,0.35636085940909207,0
ola_mES_a2i_3_61.counts,0.6225358556578973,0.7841709722874589,0.11550772101286833,0.04352935888955423,0.10315861077598379,0
ola_mES_a2i_3_62.counts,0.8918619287176016,0.7417410364803507,0.2962109286851611,0.09562972062250814,0.24609184485458327,1
ola_mES_a2i_3_63.counts,0.8675675489668181,0.6831063096915609,0.30436487950322877,0.06971705683610382,0.3138925610288267,0
ola_mES_a2i_3_64.counts,0.880333170175454,0.6995459527164553,0.30941758652172774,0.053034187372709506,0.3243255384141489,1
ola_mES_a2i_3_65.counts,0.850129664491466,0.6433380303741976,0.4301905496790873,0.03176935472711699,0.5344931591241625,1
ola_mES_a2i_3_66.counts,0.8948199310142614,0.7090183184593706,0.3072950247182798,0.0782110956180091,0.39512475293272065,1
ola_mES_a2i_3_67.counts,0.8495210688584649,0.7037732894942853,0.3288919146412014,0.06186027003998139,0.3335376183997741,1
ola_mES_a2i_3_68.counts,0.8608244918999033,0.667371222796305,0.31095141803927195,0.12206604586923793,0.28185242703493596,1
ola_mES_a2i_3_69.counts,0.8375571063529281,0.6575857209957726,0.3556092333870283,0.05395598446396404,0.33686019200657136,1
ola_mES_a2i_3_7.counts,0.8907916067922811,0.7008767809613277,0.29707766287892645,0.11721072692901086,0.27989032779731504,1
ola_mES_a2i_3_70.counts,0.8444327208068766,0.5976984499765148,0.3767519187347883,0.05878493384205078,0.5866885283774418,0
ola_mES_a2i_3_71.counts,0.850926892155841,0.6528886801315171,0.39487903474315716,0.07402152420171931,0.3737197422799497,1
ola_mES_a2i_3_72.counts,0.7514861721967143,0.687646782527008,0.20072140827975052,0.04595849162374774,0.23543586518469078,0
ola_mES_a2i_3_73.counts,0.8919457615588154,0.793878190073587,0.35672827034267757,0.07910204740814618,0.301125279153939,1
ola_mES_a2i_3_74.counts,0.5641373443171424,0.526929700955065,0.08479447010519231,0.13464992168389234,0.04171265754549889,0
ola_mES_a2i_3_75.counts,0.8748810983508797,0.7128542351651793,0.27630651167619985,0.09533092774795919,0.42917351182072544,1
ola_mES_a2i_3_76.counts,0.9130789490600529,0.72334429309535,0.33177565236029144,0.0780632470404642,0.27686936879123136,1
ola_mES_a2i_3_77.counts,0.873215724699494,0.7071395021136684,0.33679128583333995,0.050980587787610505,0.34376203249736886,1
ola_mES_a2i_3_78.counts,0.5507323682295474,0.42359480194144356,0.09019978111111203,0.046248426264904434,0.002342326154478014,0
ola_mES_a2i_3_79.counts,0.6593556460894671,0.7577109754188195,0.13965719010420047,0.07191121327399747,0.18420309572092308,0
ola_mES_a2i_3_8.counts,0.8320184876005635,0.608031939877877,0.3557945176690014,0.05863872636879752,0.2563852452704264,0
ola_mES_a2i_3_80.counts,0.8640603064587405,0.7086268983873493,0.32623679314547094,0.12064755364499519,0.27203070051595346,1
ola_mES_a2i_3_81.counts,0.8781736145309652,0.7775951150775011,0.32845754620096884,0.07878274072995199,0.3330691531688785,1
ola_mES_a2i_3_82.counts,0.8694853531671337,0.6476436511664319,0.37253793213776903,0.06947801507689971,0.5144726878353056,1
ola_mES_a2i_3_83.counts,0.9188218151859735,0.775403162674182,0.3313841151897706,0.06156684805220502,0.32221102754318864,1
ola_mES_a2i_3_84.counts,0.8882461118949434,0.7520745263817129,0.3830251202476274,0.06885790144161687,0.4228380008727571,1
ola_mES_a2i_3_85.counts,0.8572937353463289,0.7768122749334586,0.3193232325604432,0.09187146125231548,0.27595008599224785,1
ola_mES_a2i_3_86.counts,0.8139936562814059,0.7101142946610303,0.2850054912954057,0.07930824843260552,0.3571229175757887,1
ola_mES_a2i_3_87.counts,0.5706678236577,0.8933771723813997,0.07649072309029815,0.024835390712431345,0.010043124470570116,0
ola_mES_a2i_3_88.counts,0.5298010383552665,0.33709096602473776,0.049101979786930816,0.02806167120736602,0.0017005929614703392,0
ola_mES_a2i_3_89.counts,0.8662411286776563,0.6638484421481133,0.3382456178413636,0.07093846735405313,0.4258252688862079,1
ola_mES_a2i_3_9.counts,0.8871766460342472,0.6431031783309848,0.37461852096580517,0.08671768511796275,0.4487287265446518,1
